index,data,quantidade,LAG1,LAG2,day_of_week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,mes,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,trimestre,feriado
2543,2023-10-02,150,1500.0,1401.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2544,2023-10-02,4917,150.0,1500.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2546,2023-10-03,1590,2382.0,1380.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2547,2023-10-03,1380,4917.0,150.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2545,2023-10-03,2382,1380.0,4917.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2550,2023-10-04,600,1365.0,1590.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2548,2023-10-04,1797,600.0,1365.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2549,2023-10-04,1365,1590.0,2382.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2551,2023-10-05,180,1797.0,600.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2552,2023-10-05,960,180.0,1797.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2553,2023-10-05,9,960.0,180.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2554,2023-10-05,1215,9.0,960.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2555,2023-10-05,45,1215.0,9.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2558,2023-10-06,6000,3489.0,633.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2559,2023-10-06,2466,45.0,1215.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2556,2023-10-06,633,2466.0,45.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2557,2023-10-06,3489,633.0,2466.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2560,2023-10-06,411,6000.0,3489.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2563,2023-10-09,1215,3000.0,3000.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2562,2023-10-09,3000,3000.0,915.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2565,2023-10-09,3600,411.0,6000.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2564,2023-10-09,915,3600.0,411.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2561,2023-10-09,3000,915.0,3600.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2566,2023-10-10,2073,45.0,1215.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2567,2023-10-10,45,1215.0,3000.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2568,2023-10-11,7365,906.0,480.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2569,2023-10-11,7701,7365.0,906.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2570,2023-10-11,480,2073.0,45.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2571,2023-10-11,906,480.0,2073.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2572,2023-10-13,60,51.0,1065.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2573,2023-10-13,3387,60.0,51.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2574,2023-10-13,1065,7701.0,7365.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2575,2023-10-13,51,1065.0,7701.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2576,2023-10-14,6,3387.0,60.0,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2577,2023-10-16,630,6.0,3387.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2578,2023-10-16,9597,630.0,6.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2579,2023-10-16,12,9597.0,630.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2580,2023-10-16,990,12.0,9597.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2581,2023-10-17,19155,990.0,12.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2582,2023-10-17,183,19155.0,990.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2585,2023-10-18,285,1155.0,6618.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2583,2023-10-18,1155,6618.0,300.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2586,2023-10-18,300,2133.0,183.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2587,2023-10-18,2133,183.0,19155.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2584,2023-10-18,6618,300.0,2133.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2588,2023-10-19,1110,285.0,1155.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2589,2023-10-19,1200,1110.0,285.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2590,2023-10-19,7089,1200.0,1110.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2593,2023-10-20,3300,270.0,45.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2594,2023-10-20,927,7089.0,1200.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2591,2023-10-20,45,927.0,7089.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2592,2023-10-20,270,45.0,927.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2595,2023-10-20,363,3300.0,270.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2596,2023-10-21,30,618.0,363.0,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2597,2023-10-21,618,363.0,3300.0,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2598,2023-10-23,1269,30.0,618.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2599,2023-10-23,2040,1269.0,30.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2600,2023-10-23,3510,2040.0,1269.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2601,2023-10-24,855,3510.0,2040.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2602,2023-10-24,3669,855.0,3510.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2603,2023-10-24,6591,3669.0,855.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2604,2023-10-24,3567,6591.0,3669.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2605,2023-10-24,90,3567.0,6591.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2608,2023-10-25,9765,60.0,630.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2607,2023-10-25,60,630.0,30.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2610,2023-10-25,30,90.0,3567.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2609,2023-10-25,630,30.0,90.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2611,2023-10-26,297,9765.0,60.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2612,2023-10-26,210,297.0,9765.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2613,2023-10-26,2820,210.0,297.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2614,2023-10-26,9930,2820.0,210.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2615,2023-10-26,750,9930.0,2820.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2616,2023-10-26,330,750.0,9930.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2618,2023-10-27,120,150.0,7122.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2619,2023-10-27,7122,330.0,750.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2617,2023-10-27,150,7122.0,330.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2620,2023-10-27,450,120.0,150.0,4,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2621,2023-10-30,900,1710.0,858.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2625,2023-10-30,1710,858.0,12498.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2622,2023-10-30,183,900.0,1710.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2624,2023-10-30,12498,450.0,120.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2623,2023-10-30,858,12498.0,450.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2626,2023-10-31,420,183.0,900.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2627,2023-10-31,1602,420.0,183.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2628,2023-10-31,1650,1602.0,420.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2629,2023-10-31,555,1650.0,1602.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2630,2023-10-31,14616,555.0,1650.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2631,2023-10-31,1500,14616.0,555.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2023Q4,0
2632,2023-11-01,570,1500.0,14616.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2633,2023-11-01,4875,570.0,1500.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2634,2023-11-01,240,4875.0,570.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2637,2023-11-03,3240,2787.0,240.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2635,2023-11-03,3303,3240.0,2787.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2636,2023-11-03,2787,240.0,4875.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2638,2023-11-06,1095,3303.0,3240.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2639,2023-11-06,2376,1095.0,3303.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2640,2023-11-06,3495,2376.0,1095.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2641,2023-11-06,3600,3495.0,2376.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2642,2023-11-06,3600,3600.0,3495.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2646,2023-11-07,30,480.0,60.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2647,2023-11-07,9195,3600.0,3600.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2643,2023-11-07,90,9195.0,3600.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2644,2023-11-07,60,90.0,9195.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2645,2023-11-07,480,60.0,90.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2648,2023-11-08,7620,90.0,1410.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2649,2023-11-08,90,1410.0,30.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2650,2023-11-08,1410,30.0,480.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2651,2023-11-09,384,7620.0,90.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2652,2023-11-09,90,384.0,7620.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2653,2023-11-09,600,90.0,384.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2654,2023-11-09,7284,600.0,90.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2655,2023-11-09,9027,7284.0,600.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2658,2023-11-10,30,2205.0,1500.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2657,2023-11-10,1500,2169.0,489.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2661,2023-11-10,2169,489.0,240.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2656,2023-11-10,2205,1500.0,2169.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2660,2023-11-10,240,1416.0,9027.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2662,2023-11-10,1416,9027.0,7284.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2659,2023-11-10,489,240.0,1416.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2663,2023-11-11,90,30.0,2205.0,5,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2664,2023-11-13,8361,90.0,30.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2665,2023-11-13,1275,8361.0,90.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2666,2023-11-13,360,1275.0,8361.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2667,2023-11-13,600,360.0,1275.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2668,2023-11-13,1500,600.0,360.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2669,2023-11-13,1233,1500.0,600.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2671,2023-11-14,180,1356.0,1323.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2670,2023-11-14,1356,1323.0,480.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2672,2023-11-14,1323,480.0,3939.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2673,2023-11-14,480,3939.0,138.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2675,2023-11-14,138,1233.0,1500.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2674,2023-11-14,3939,138.0,1233.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2676,2023-11-16,513,180.0,1356.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2677,2023-11-16,7401,513.0,180.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2678,2023-11-16,486,7401.0,513.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2680,2023-11-17,7428,486.0,7401.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2681,2023-11-17,15,7428.0,486.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2682,2023-11-17,9669,15.0,7428.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2683,2023-11-17,1152,9669.0,15.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2684,2023-11-18,2082,1152.0,9669.0,5,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2686,2023-11-20,150,645.0,1410.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2685,2023-11-20,645,1410.0,600.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2688,2023-11-20,600,2082.0,1152.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2687,2023-11-20,1410,600.0,2082.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2689,2023-11-21,45,150.0,645.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2690,2023-11-21,7599,45.0,150.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2691,2023-11-21,738,7599.0,45.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2692,2023-11-21,1806,738.0,7599.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2693,2023-11-21,84,1806.0,738.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2694,2023-11-22,1716,876.0,5202.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2698,2023-11-22,876,5202.0,450.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2695,2023-11-22,120,1716.0,876.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2697,2023-11-22,450,84.0,1806.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2696,2023-11-22,5202,450.0,84.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2699,2023-11-23,300,120.0,1716.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2700,2023-11-23,810,300.0,120.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2701,2023-11-23,2802,810.0,300.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2702,2023-11-23,7677,2802.0,810.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2703,2023-11-23,3000,7677.0,2802.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2704,2023-11-23,1761,3000.0,7677.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2705,2023-11-23,150,1761.0,3000.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2708,2023-11-24,600,84.0,909.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2706,2023-11-24,84,909.0,315.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2707,2023-11-24,909,315.0,1800.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2709,2023-11-24,315,1800.0,3441.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2711,2023-11-24,3441,450.0,150.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2712,2023-11-24,450,150.0,1761.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2710,2023-11-24,1800,3441.0,450.0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2713,2023-11-25,30,600.0,84.0,5,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2714,2023-11-25,1008,30.0,600.0,5,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2715,2023-11-27,90,1008.0,30.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2716,2023-11-27,8700,90.0,1008.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2717,2023-11-27,660,8700.0,90.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2718,2023-11-27,495,660.0,8700.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2719,2023-11-27,1905,495.0,660.0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2721,2023-11-28,390,30.0,7839.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2720,2023-11-28,30,7839.0,1650.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2723,2023-11-28,1650,1905.0,495.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2722,2023-11-28,7839,1650.0,1905.0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2724,2023-11-29,6651,390.0,30.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2725,2023-11-29,1302,6651.0,390.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2726,2023-11-29,750,1302.0,6651.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2727,2023-11-29,885,750.0,1302.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2728,2023-11-29,36,885.0,750.0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2731,2023-11-30,810,168.0,210.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2729,2023-11-30,168,210.0,10728.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2730,2023-11-30,210,10728.0,16155.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2733,2023-11-30,16155,1080.0,36.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2734,2023-11-30,1080,36.0,885.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2732,2023-11-30,10728,16155.0,1080.0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2023Q4,0
2735,2023-12-01,7452,810.0,168.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2736,2023-12-01,300,7452.0,810.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2737,2023-12-01,243,300.0,7452.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
